,author,content,region,language,publish_date,followers,retweet,account_category,mentions,exist_target
11282,AIDEN7757,'@WorldOfHashtags @GiselleEvns  #ThingsYouCantIgnore  spinach stuck on teeth',United States,English,12/19/2016 15:17,3746,1,HashtagGamer,WORLDOFHASHTAGS,True
11284,AIDEN7757,Tear Gas  #ThingsYouCantIgnore @WorldOfHashtags https://t.co/e6umbyXsOo,United States,English,12/19/2016 15:18,3746,1,HashtagGamer,WORLDOFHASHTAGS,True
11323,AIDEN7757,Lost many 80s icons #2016In4Words  @WorldOfHashtags https://t.co/DRJKMWpVBC,United States,English,12/28/2016 15:49,3746,1,HashtagGamer,WORLDOFHASHTAGS,True
11347,AIDEN7757,DNC Devious Nasty Cheaters #feelthebern  #AlternativeAcronymInterpretations @WorldOfHashtags,United States,English,12/5/2016 14:55,3746,1,HashtagGamer,WORLDOFHASHTAGS,True
11423,AIDEN7757,#ValentinesDayIn3Words My daily life @GiselleEvns @WorldOfHashtags,United States,English,2/8/2017 15:48,3746,1,HashtagGamer,WORLDOFHASHTAGS,True
11434,AIDEN7757,"#WhenIAmOnMyOwnI @WorldOfHashtags My browser automatically switches to ""ghost mode""",United States,English,3/13/2017 15:10,3746,1,HashtagGamer,WORLDOFHASHTAGS,True
11443,AIDEN7757,Cmooon join us��� #MakeAMovieRude @RedfordTracy @Aiden7757 @sofarrsogud @astral_al @WhoBrannigan @220221whtever @julie_segovia,United States,English,3/27/2015 15:51,3746,1,HashtagGamer,AIDEN7757,True
11490,AIDEN7757,RT @AndyHashtagger: #ObamaNextJob Black Lives Matter activist,United States,English,6/21/2016 16:26,3746,0,HashtagGamer,ANDYHASHTAGGER,True
11493,AIDEN7757,Use �� #ReasonsToLeaveEU in your tweets Tell us why Britain�� should leave the EU Don't forget to add @WorldOfHashtags in your tweets,United States,English,6/23/2016 13:55,3746,1,HashtagGamer,WORLDOFHASHTAGS,True
11525,AIDEN7757,#IHatePokemonGoBecause it is not available for my iPhone 4S. #Fact  @WorldOfHashtags,United States,English,7/30/2016 15:45,3746,0,HashtagGamer,WORLDOFHASHTAGS,True
11532,AIDEN7757,'@DanaGeezus #DontTellAnyoneBut it's hard to maintain a girl dis days...tis why iont stay committed to a long term relationship',United States,English,8/10/2016 14:43,3746,1,HashtagGamer,DANAGEEZUS,True
11574,AIDEN7757,'@SarahnitySeeker @WorldOfHashtags aka the Skullett #mustbebanned',United States,English,8/24/2016 14:45,3746,1,HashtagGamer,WORLDOFHASHTAGS,True
11991,ALBERTMORENMORE,"'@BakersBits @tpartynews If you come to America, please, learn English! #teapartynews #theteapartynews #GOP #tcot https://t.co/z1tJwnljTG'",United States,English,2/9/2016 9:24,1148,0,RightTroll,TPARTYNEWS,True
12039,ALBERTMORENMORE,'@Jenn_Abrams people were in church! How dare he',United States,English,6/18/2015 17:23,1148,0,RightTroll,JENN_ABRAMS,True
12040,ALBERTMORENMORE,'@Jenn_Abrams so funny ���',United States,English,6/19/2015 17:26,1148,0,RightTroll,JENN_ABRAMS,True
12041,ALBERTMORENMORE,"'@Jenn_Abrams Spider-man cannot be black, because... you know... because of the cops'",United States,English,6/20/2015 17:34,1148,0,RightTroll,JENN_ABRAMS,True
12042,ALBERTMORENMORE,'@Politweecs that's horrible',United States,English,6/24/2015 17:45,1148,0,RightTroll,POLITWEECS,True
12084,ALBERTMORENMORE,"'@Jenn_Abrams nazi, macys... ok'",United States,English,7/15/2015 17:04,1148,0,RightTroll,JENN_ABRAMS,True
12085,ALBERTMORENMORE,'@RoomOfRumor Go Japan!',United States,English,7/2/2015 8:47,1148,0,RightTroll,ROOMOFRUMOR,True
12086,ALBERTMORENMORE,'@Jenn_Abrams This guy likes walking and cycling',United States,English,7/22/2015 9:31,1148,0,RightTroll,JENN_ABRAMS,True
12087,ALBERTMORENMORE,"'@Jenn_Abrams well, what it will be if he stops being nice?'",United States,English,7/23/2015 9:29,1148,0,RightTroll,JENN_ABRAMS,True
12089,ALBERTMORENMORE,'@Jenn_Abrams 21 century parents..',United States,English,7/31/2015 17:47,1148,0,RightTroll,JENN_ABRAMS,True
12091,ALBERTMORENMORE,"'@jonhartmannjazz @Jenn_Abrams @P0TUS It would seem we could become breakfast any time any place, wouldn't it?'",United States,English,7/31/2015 8:27,1148,0,RightTroll,JENN_ABRAMS,True
12106,ALBERTMORENMORE,"'@Albert_Greer_ @Jenn_Abrams His best at being annoying, u mean?'",United States,English,8/10/2015 8:23,1148,0,RightTroll,JENN_ABRAMS,True
12114,ALBERTMORENMORE,'@Jenn_Abrams this size dick',United States,English,8/19/2015 11:39,1148,0,RightTroll,JENN_ABRAMS,True
12117,ALBERTMORENMORE,'@Albert_Greer_ @Jenn_Abrams Go outside and see for yourself!',United States,English,8/25/2015 9:54,1148,0,RightTroll,JENN_ABRAMS,True
12118,ALBERTMORENMORE,'@Jenn_Abrams Trump should be elected!',United States,English,8/26/2015 10:08,1148,0,RightTroll,JENN_ABRAMS,True
14317,ALECMOOOOODY,Ode to my Brothers and Sisters https://t.co/86qbiipmOx @BlackMattersUS https://t.co/QdNXO7ivR8,United States,English,12/5/2016 14:46,926,1,LeftTroll,BLACKMATTERSUS,True
14939,ALECMOOOOODY,RT @tpartynews: Obama's admiration to illegals make me really sick #teapartynews #theteaparty #patriot #tcot  #WakeUpAmerica https://t.co/Z…,United States,English,3/29/2016 14:00,926,0,LeftTroll,TPARTYNEWS,True
15349,ALECMOOOOODY,▶@Crystal1Johnson: This beautiful Florida teen paid respects to Trayvon Martin &amp; other victims of police brutal... https://t.co/mQnBpMWekO,United States,English,4/22/2017 19:47,926,1,LeftTroll,CRYSTAL1JOHNSON,True
16478,ALEKSEY_SOKOL_,'@zubovnik там все вопросы из покон веков таким способом решались',Unknown,Russian,10/24/2015 20:32,361,0,NonEnglish,ZUBOVNIK,True
16565,ALEKSEY_SOKOL_,"'@ALMIR_GABDULLIN @aleno4ka269 @LavrovMuesli вклинюсь в беседу. Я с вами согласен, что непорядка много. Но как изменить все в мгновение ока.'",Unknown,Russian,5/10/2015 21:49,361,0,NonEnglish,LAVROVMUESLI,True
16568,ALEKSEY_SOKOL_,"'@ALMIR_GABDULLIN @aleno4ka269 @LavrovMuesli Уже нет того дикого беспредела из 90-х. Много чего изменилось, глупо перечислять'",Unknown,Russian,5/10/2015 21:50,361,0,NonEnglish,LAVROVMUESLI,True
16571,ALEKSEY_SOKOL_,'@ALMIR_GABDULLIN @aleno4ka269 @LavrovMuesli да и не уложиться в 140 символов',Unknown,Russian,5/10/2015 21:50,361,0,NonEnglish,LAVROVMUESLI,True
16572,ALEKSEY_SOKOL_,"'@MaxDementiev так то вообще странно, что он до сих пор на свободе'",Unknown,Russian,5/31/2015 23:36,361,0,NonEnglish,MAXDEMENTIEV,True
16573,ALEKSEY_SOKOL_,'@zubovnik а у украинце он не хотел спросить готовы они или нет',Unknown,Ukrainian,6/29/2015 23:38,361,0,NonEnglish,ZUBOVNIK,True
16574,ALEKSEY_SOKOL_,'@ComradZampolit учат тому что точно пригодится',Unknown,Russian,6/7/2015 23:27,361,0,NonEnglish,COMRADZAMPOLIT,True
16575,ALEKSEY_SOKOL_,'@byDrBre Гениально!',Unknown,Russian,7/1/2015 22:52,361,0,NonEnglish,BYDRBRE,True
16576,ALEKSEY_SOKOL_,'@zubovnik Слишком он дерзкие вещи иногда говорит',Unknown,Russian,7/1/2015 23:33,361,0,NonEnglish,ZUBOVNIK,True
16577,ALEKSEY_SOKOL_,"'@ComradZampolit ЗА то, что они творят нужно вообще аскетом стать и с пакетом на голове'",Unknown,Russian,7/1/2015 23:53,361,0,NonEnglish,COMRADZAMPOLIT,True
16578,ALEKSEY_SOKOL_,'@zubovnik с таким же успехом можно продавать воздух',Unknown,Russian,7/16/2015 23:33,361,0,NonEnglish,ZUBOVNIK,True
16579,ALEKSEY_SOKOL_,'@MaxDementiev превратили страну в бардель извращенцев',Unknown,Russian,7/21/2015 22:03,361,0,NonEnglish,MAXDEMENTIEV,True
16580,ALEKSEY_SOKOL_,"'@MargoSavazh хорошая у них статистика, ""профессиональная"" ,мать ее...'",Unknown,Russian,7/21/2015 23:08,361,0,NonEnglish,MARGOSAVAZH,True
16581,ALEKSEY_SOKOL_,'@zubovnik хахахаха охренительная пропаганда. Кто этот бездарный графист?',Unknown,Russian,7/21/2015 23:42,361,0,NonEnglish,ZUBOVNIK,True
16582,ALEKSEY_SOKOL_,'@byDrBre @pechNnik @IgorMalii  мега модным был наверное в совдепии',Unknown,Russian,7/23/2015 21:19,361,0,NonEnglish,BYDRBRE,True
16585,ALEKSEY_SOKOL_,'@byDrBre @SFGO76 кому они и что хотят доказать?',Unknown,Russian,7/23/2015 21:25,361,0,NonEnglish,BYDRBRE,True
16587,ALEKSEY_SOKOL_,'@zubovnik @dostoverkin ну хоть как то порадовала украинское население',Unknown,Russian,7/23/2015 21:54,361,0,NonEnglish,ZUBOVNIK,True
16589,ALEKSEY_SOKOL_,'@zubovnik @rykov  там без бутылки - не разберешься',Unknown,Ukrainian,7/23/2015 22:01,361,0,NonEnglish,ZUBOVNIK,True
16591,ALEKSEY_SOKOL_,'@byDrBre все едем в дагестан!',Unknown,Russian,7/4/2015 22:43,361,0,NonEnglish,BYDRBRE,True
16592,ALEKSEY_SOKOL_,'@ComradZampolit мы хоть помогаем им',Unknown,Russian,8/1/2015 23:31,361,0,NonEnglish,COMRADZAMPOLIT,True
16593,ALEKSEY_SOKOL_,"'@byDrBre вот кто самый бедный у нас в стране , а все на чиновников гонят'",Unknown,Russian,8/10/2015 22:29,361,0,NonEnglish,BYDRBRE,True
16594,ALEKSEY_SOKOL_,'@NovostiEkb не перевелись на Руси настоящие женщины',Unknown,Ukrainian,8/15/2015 23:17,361,0,NonEnglish,NOVOSTIEKB,True
16595,ALEKSEY_SOKOL_,'@NovostiEkb выглядит и правда красиво',Unknown,Russian,8/15/2015 23:20,361,0,NonEnglish,NOVOSTIEKB,True
16596,ALEKSEY_SOKOL_,'@byDrBre настанет время  -и пете даже за деньги не будут давать',Unknown,Russian,8/16/2015 20:28,361,0,NonEnglish,BYDRBRE,True
16597,ALEKSEY_SOKOL_,'@byDrBre @n_barmaleykina хороший вамТуз',Unknown,Russian,8/17/2015 21:27,361,0,NonEnglish,BYDRBRE,True
16602,ALEKSEY_SOKOL_,'@byDrBre @navalny все сделают что бы у людей появилась вера в светлое будущее',Unknown,Russian,8/21/2015 21:36,361,0,NonEnglish,BYDRBRE,True
16604,ALEKSEY_SOKOL_,'@ComradZampolit сказочное место',Unknown,Russian,8/24/2015 22:07,361,0,NonEnglish,COMRADZAMPOLIT,True
16605,ALEKSEY_SOKOL_,'@zubovnik может и правильно сделали',Unknown,Russian,8/25/2015 19:36,361,0,NonEnglish,ZUBOVNIK,True
16609,ALEKSEY_SOKOL_,'@ComradZampolit так это ж лига чемпионов',Unknown,Russian,8/28/2015 20:05,361,0,NonEnglish,COMRADZAMPOLIT,True
16610,ALEKSEY_SOKOL_,'@MargoSavazh этот анекдот актуален и в сегодняшних реалиях',Unknown,Russian,8/4/2015 22:46,361,0,NonEnglish,MARGOSAVAZH,True
16611,ALEKSEY_SOKOL_,'@byDrBre уже последнее хотят у нас отнять',Unknown,Russian,8/4/2015 23:22,361,0,NonEnglish,BYDRBRE,True
16612,ALEKSEY_SOKOL_,'@ComradZampolit @volkova_v  вечная память тем ребятам не вернувшимся домой',Unknown,Ukrainian,8/8/2015 23:04,361,0,NonEnglish,COMRADZAMPOLIT,True
16614,ALEKSEY_SOKOL_,"'@ComradZampolit грузины сами против себя и сыграли, в угоду интересов сша'",Unknown,Russian,8/8/2015 23:21,361,0,NonEnglish,COMRADZAMPOLIT,True
16615,ALEKSEY_SOKOL_,'@zubovnik это мягко сказано',Unknown,Russian,9/18/2015 21:39,361,0,NonEnglish,ZUBOVNIK,True
16616,ALEKSEY_SOKOL_,'@ComradZampolit вот и идея для стартапа',Unknown,Ukrainian,9/6/2015 19:34,361,0,NonEnglish,COMRADZAMPOLIT,True
16617,ALEKSEY_SOKOL_,'@byDrBre нашаманили бурю',Unknown,Uzbek,9/9/2015 2:06,361,0,NonEnglish,BYDRBRE,True
16638,ALEXBORONIN,'@zubovnik грустная страница в истории современной России',United States,Russian,10/24/2015 21:44,400,0,NonEnglish,ZUBOVNIK,True
16654,ALEXBORONIN,'@byDrBre Ничего не меняется)',United States,Russian,6/8/2015 22:45,400,0,NonEnglish,BYDRBRE,True
16921,ALEXHARRITONOV,"Поспешите взять себе эрмитажных котов, пока они не стали экспонатами очередной выставки @NovostiSPb @state_hermitage https://t.co/YC4iLELeVg",Azerbaijan,Russian,11/15/2016 10:42,2326,1,NonEnglish,NOVOSTISPB,True
17165,ALEXHARRITONOV,"'@_SashaLapin Можно сказать, что 1:1'",Azerbaijan,Russian,2/9/2017 20:00,2326,0,NonEnglish,_SASHALAPIN,True
17208,ALEXLOVESSHENNA,'@Jenn_Abrams my choice is the third',United States,English,7/10/2015 17:47,60,0,RightTroll,JENN_ABRAMS,True
17209,ALEXLOVESSHENNA,'@Jenn_Abrams Isn't it too much?',United States,English,8/13/2015 9:47,60,0,RightTroll,JENN_ABRAMS,True
17210,ALEXLOVESSHENNA,'@Jenn_Abrams this drone?�',United States,English,8/15/2015 7:39,60,0,RightTroll,JENN_ABRAMS,True
17211,ALEXLOVESSHENNA,'@Jenn_Abrams that's so offensive',United States,English,8/5/2015 7:59,60,0,RightTroll,JENN_ABRAMS,True
17212,ALEXLOVESSHENNA,'@Jenn_Abrams It's gonna be a hard choice...',United States,English,8/6/2015 15:11,60,0,RightTroll,JENN_ABRAMS,True
17213,ALEXLOVESSHENNA,'@Jenn_Abrams we need to stop ISIS',United States,English,8/6/2015 9:45,60,0,RightTroll,JENN_ABRAMS,True
17219,ALEXMMYER,Eric Berg: @chrisuport_port #WirLiebenTrump Er glaubt an die Kr... https://t.co/aKOG38UXwx #raceforthewhitehouse https://t.co/N1HJvNorUs,Germany,German,6/16/2016 9:42,18,1,NonEnglish,CHRISUPORT_PORT,True
17263,ALEXMMYER,'@erdollum #britaininout #goodbyeUK Nehmen Sie #Flüchtlinge mit! https://t.co/eSp8fbljY6',Germany,German,6/23/2016 9:35,18,0,NonEnglish,ERDOLLUM,True
17579,ALEXWARNINGU,"'@_Lukas_Briggs_ @Jenn_Abrams I'll see you laughing when he actually beats it. It's all a joke for you, right?'",United States,English,8/10/2015 17:07,60,0,RightTroll,_LUKAS_BRIGGS_,True
17580,ALEXWARNINGU,"'@_Lukas_Briggs_ @Jenn_Abrams I'll see you laughing when he actually beats it. It's all a joke for you, right?'",United States,English,8/10/2015 17:07,60,0,RightTroll,JENN_ABRAMS,True
17582,ALEXWARNINGU,'@Politweecs hahaha how funny',United States,English,8/15/2015 17:34,60,0,RightTroll,POLITWEECS,True
17584,ALEXWARNINGU,'@Jenn_Abrams Trump for president!',United States,English,8/6/2015 16:36,60,0,RightTroll,JENN_ABRAMS,True
17585,ALEXWARNINGU,'@Politweecs Trump for the prez!',United States,English,8/9/2015 13:10,60,0,RightTroll,POLITWEECS,True
17590,ALEXXBELYAEV,.@byDrBre Только Хор Анжеро-Судженского! ИБО,United States,Russian,11/28/2015 14:53,630,1,NonEnglish,BYDRBRE,True
17604,ALEXXBELYAEV,'@MaxDementiev не хуже чем форд мустанг',United States,Ukrainian,9/2/2015 21:56,630,0,NonEnglish,MAXDEMENTIEV,True
17611,ALEX_DUGIN,'@ComradZampolit монументально',United Arab Emirates,Russian,10/25/2015 10:58,632,0,NonEnglish,COMRADZAMPOLIT,True
17612,ALEX_DUGIN,"'@ComradZampolit в зачатке нужно уничтожать террористов! и не ждать, пока зараза распространится'",United Arab Emirates,Russian,10/25/2015 14:25,632,0,NonEnglish,COMRADZAMPOLIT,True
17613,ALEX_DUGIN,'@NovostiDamask @James_Ne_Zont еврей-фашист какая ирония',United Arab Emirates,Russian,10/25/2015 16:59,632,0,NonEnglish,NOVOSTIDAMASK,True
17615,ALEX_DUGIN,'@NovostiNN отличная новость',United Arab Emirates,Russian,10/25/2015 23:45,632,0,NonEnglish,NOVOSTINN,True
17639,ALEX_DUGIN,'@VaganovaSlava @byDrBre а главное бесплатно',United Arab Emirates,Russian,6/21/2015 16:04,632,0,NonEnglish,VAGANOVASLAVA,True
17640,ALEX_DUGIN,'@VaganovaSlava @byDrBre а главное бесплатно',United Arab Emirates,Russian,6/21/2015 16:04,632,0,NonEnglish,BYDRBRE,True
17641,ALEX_DUGIN,"'@byDrBre Ага, ужасные ""кацапы""...'",United Arab Emirates,Russian,6/30/2015 20:43,632,0,NonEnglish,BYDRBRE,True
17642,ALEX_DUGIN,'@MaxDementiev @big_b_brother скорее мексиканцами',United Arab Emirates,Russian,7/12/2015 23:25,632,0,NonEnglish,MAXDEMENTIEV,True
17644,ALEX_DUGIN,'@ComradZampolit лучше ноги бы протягивали',United Arab Emirates,Russian,7/12/2015 23:29,632,0,NonEnglish,COMRADZAMPOLIT,True
17645,ALEX_DUGIN,'@zubovnik моральные @VRSoloviev зависть',United Arab Emirates,Russian,7/14/2015 19:23,632,0,NonEnglish,ZUBOVNIK,True
17647,ALEX_DUGIN,"'@MargoSavazh @varlamov а что, комфортабельно!'",United Arab Emirates,Russian,7/15/2015 20:41,632,0,NonEnglish,MARGOSAVAZH,True
17649,ALEX_DUGIN,'@zubovnik @korobkov отдалите камеру пжлст',United Arab Emirates,Macedonian,7/15/2015 20:50,632,0,NonEnglish,ZUBOVNIK,True
17651,ALEX_DUGIN,'@zubovnik вот это поворот',United Arab Emirates,Russian,7/16/2015 15:42,632,0,NonEnglish,ZUBOVNIK,True
17652,ALEX_DUGIN,'@byDrBre @KSHN каждый вечер после полуночи',United Arab Emirates,Russian,7/16/2015 22:31,632,0,NonEnglish,BYDRBRE,True
17654,ALEX_DUGIN,'@ComradZampolit а по звукам - стеклянный',United Arab Emirates,Russian,7/16/2015 23:03,632,0,NonEnglish,COMRADZAMPOLIT,True
17656,ALEX_DUGIN,'@byDrBre теперь он может себе это позволить',United Arab Emirates,Russian,7/19/2015 22:20,632,0,NonEnglish,BYDRBRE,True
17657,ALEX_DUGIN,'@zubovnik @GrahamWP_UK  надо танки впереди  конвоя пускать  - для зачистки территории',United Arab Emirates,Ukrainian,7/19/2015 23:12,632,0,NonEnglish,ZUBOVNIK,True
17659,ALEX_DUGIN,'@MaxDementiev @LevSharansky и при том не менее успешный чем у тех же Бушей',United Arab Emirates,Russian,7/19/2015 23:33,632,0,NonEnglish,MAXDEMENTIEV,True
17661,ALEX_DUGIN,'@MargoSavazh @breeze68cool @ivnikulin1 @PutinVVZ опять цены взлетят?',United Arab Emirates,Russian,7/19/2015 23:33,632,0,NonEnglish,MARGOSAVAZH,True
17666,ALEX_DUGIN,'@byDrBre защита превыше всего',United Arab Emirates,Russian,7/2/2015 23:24,632,0,NonEnglish,BYDRBRE,True
17667,ALEX_DUGIN,'@MaxDementiev @zapvv гениально',United Arab Emirates,Russian,7/20/2015 18:48,632,0,NonEnglish,MAXDEMENTIEV,True
17669,ALEX_DUGIN,'@zubovnik @varlamov там мило',United Arab Emirates,Russian,7/20/2015 19:35,632,0,NonEnglish,ZUBOVNIK,True
17671,ALEX_DUGIN,"'@MargoSavazh @I39V85 @gillemout @VVPutin_cat  пускай учатся, а то училок  - посадить могут)'",United Arab Emirates,Russian,7/20/2015 19:50,632,0,NonEnglish,MARGOSAVAZH,True
